,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.7647174835205078,0.48874968269087715,0.0031919002532958983,0.0003991372945174723,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.9330036390780999,0.9084062130991271,0.9116489117734362,0.8931374772541488,0.8148426772288732,0.8922155894131255,0.040719331873534916,289,0.9101399431524247,0.9020373309061492,0.9039421488281661,0.9160483087288028,0.8793331141317116,0.902300169149451,0.012495792857649084
12,0.6648204326629639,0.14285643019882252,0.0029929637908935546,1.0936112347774234e-06,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.9232725731242049,0.9279281472105941,0.9266389992256265,0.9086395109475407,0.8979952465148997,0.9168967942397619,0.011684353890808213,56,0.8864540265633587,0.9235920928387342,0.9162108324493016,0.9248212939736408,0.9242792598410986,0.9150715011332267,0.01464718191646553
13,0.8206044673919678,0.1453875611790407,0.0031919956207275392,0.00039837401405065415,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.9449657621100682,0.9211015249903437,0.9188723783786025,0.9116489117734362,0.8931374772541488,0.9179497764677716,0.01671078418702215,47,0.9172634265175956,0.9232353370049244,0.9195969903804116,0.9240030874903464,0.9236775473039549,0.9215552777394466,0.0026673311045918645
14,0.9071727752685547,0.1276921673221925,0.0031916141510009766,0.0003986844176971983,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.9334391336818518,0.9206687110172258,0.9092889625488871,0.9012690477637162,0.8882280890595109,0.9105832436842846,0.015572141677150363,111,0.8994175628414153,0.9224438378418899,0.910892320850625,0.9218479482428693,0.9177518217223332,0.9144706982998265,0.008580934845240265
15,0.7378267288208008,0.22333210843653442,0.003391122817993164,0.00048805219802477794,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.9449657621100683,0.9006445969446748,0.91378004412197,0.8984270262155317,0.8931374772541488,0.9101957708549154,0.01867135292888564,114,0.9200108991181786,0.9014917513815718,0.9120133057992735,0.9194343045648532,0.9210558959266432,0.914801231358104,0.007384329631614357
16,0.9259229183197022,0.33307361909565375,0.0037906646728515627,0.0007463669670254218,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.9163403346386612,0.9008603628939876,0.9040989064634808,0.9133471924870988,0.9030180649553247,0.9075338457004906,0.006133683169661612,138,0.8967199917888119,0.8988151052207415,0.9076701873071725,0.9331801416617556,0.928126583800778,0.9129024019558519,0.015037691569353221
17,0.9710026264190674,0.43112188679021535,0.003989028930664063,0.0006306757097503432,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.9232725731242049,0.9254477809177235,0.9064836111209595,0.91378004412197,0.9058347824003232,0.9149659216234471,0.008192948133070397,71,0.8894823598969135,0.9217601353620624,0.9053489908463205,0.9312768323468708,0.9256090561688748,0.9146954749242082,0.015277532723984
18,0.8593002796173096,0.11224595238517285,0.0037908554077148438,0.0007458432980602455,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.9421166905344849,0.9162753821442817,0.9090723755515399,0.9109994659698366,0.9010528873495387,0.9159075747641416,0.013991699604947038,66,0.9197401540947195,0.9116497769499063,0.917171425192815,0.9264772038706593,0.9279391076267953,0.9205955335469792,0.006016724676843448
19,0.28802943229675293,0.06214346942724464,0.001994609832763672,1.5078914929239175e-07,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.7935034802784212,0.7586612860901714,0.744794862355301,0.730081043972736,0.7146698066921809,0.7483501292397524,0.02693217468426292,376,0.7448729877178256,0.7460360187085936,0.7345171246379951,0.7506346955574541,0.7748376836999237,0.7501797020643584,0.013407988200800278
20,0.6151542663574219,0.04654082016921701,0.0021944522857666017,0.00039920815428192054,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 3}",0.8938512420635872,0.8594795218160652,0.8935691918984058,0.8689065226440871,0.8303538854432705,0.8692352245760543,0.02368535636044667,350,0.8659096597995671,0.8714543825019285,0.8616682741407037,0.8699068710292166,0.8771981795276518,0.8692274733998137,0.005236453799837942
21,0.3366995811462402,0.08506417295445855,0.002194070816040039,0.00039892210904528546,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 4}",0.8938512420635875,0.8847854609067516,0.9139555213255272,0.8997580991803835,0.870155084291443,0.8925006812263014,0.0146521174712476,287,0.8740025542441628,0.8862926196455991,0.9041103445383025,0.9058296833210583,0.9172391469098335,0.8974948697317913,0.01536521656033936
22,0.47971558570861816,0.06845284264216314,0.0019945621490478514,2.3360154559928684e-07,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.882529166768151,0.873956033406933,0.8935691918984058,0.851572756393427,0.8309888786356504,0.8665263539478667,0.02248887850334524,358,0.8703411705053788,0.8782555109477181,0.8688459350299917,0.8459616831578192,0.8883518496990883,0.8703512298679993,0.014025804619762557
