,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.44367446899414065,0.1836564354498748,0.0015955924987792968,0.000488305175090794,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.9160591658779226,0.8991419341813041,0.8870583484756714,0.880143347466182,0.9172595520421607,0.8999320968179138,0.0149546852698983,146,0.9065981432360743,0.936594579071771,0.9116415206874461,0.904055755594336,0.9410678345700062,0.9199915666319267,0.015639221356810843
12,0.2816463470458984,0.05659900844715031,0.0009976863861083985,6.325959759436417e-07,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.8975522081478945,0.902988088027458,0.8951140722794267,0.9142035130224105,0.9144826188304448,0.9048628421700106,0.008145257714056229,128,0.8987163698370595,0.93068324902251,0.9204842165720472,0.9225783648854624,0.9239834020186937,0.9192891204671545,0.010838338404501513
13,0.2904229164123535,0.06087017824464226,0.0015958309173583984,0.0004887918274561324,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.9263900356445214,0.9075206945285685,0.9048657379366041,0.9194225721784774,0.9378787878787878,0.9192119976979154,0.012182432446537881,43,0.9243858153340911,0.95356645828271,0.9277761823764608,0.9361262674236231,0.9307798478665502,0.934526914256687,0.010271484236274019
14,0.2545192241668701,0.055634209439399354,0.0013960838317871095,0.0004885971129893826,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.9421380671405843,0.904865737936604,0.9080254391278013,0.87140117100747,0.9118121009425358,0.907657921232924,0.02249640084774763,112,0.9362621573828471,0.9397225474386447,0.9358788574963,0.8783405862731669,0.9220933986390715,0.922459509446006,0.022870146007196508
15,0.28324241638183595,0.07883303397086344,0.0015957355499267578,0.0004886165972346223,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.9121221580039067,0.9076115485564304,0.9010195840904502,0.9094891984655763,0.9209992905645079,0.9102455990627082,0.006505673993759374,90,0.9023367437160541,0.9524818308334623,0.9378007024674722,0.930115531599991,0.9198512461727038,0.9285172109579365,0.016873391241377975
16,0.2455427646636963,0.03003514502493951,0.001596212387084961,0.0004884220456740979,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.9297380026985117,0.9056430446194225,0.9178679588128408,0.92404603270745,0.9182223573527921,0.9191070555255778,0.008014767015135482,45,0.9275372615889858,0.9482449358280501,0.9355828491903952,0.9324305816342309,0.9223118760939636,0.933221500867125,0.008754834162041437
17,0.2591068744659424,0.07816324383247117,0.0017952442169189454,0.00039896977849652576,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.9336750105725274,0.9062386432465172,0.9060569351907936,0.9147082576216433,0.9434326543022196,0.9208192698626005,0.015125894871863369,35,0.9335259568018188,0.9250414190726546,0.9302878349422344,0.9255097307208023,0.9549491921693645,0.933862826741375,0.011001093591725094
18,0.34986424446105957,0.08827505399206279,0.0017956733703613282,0.0003988266846370742,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.9396812131220168,0.9042701393095094,0.9119624470018171,0.9232687260246315,0.9354211006384918,0.9229220482355925,0.013456717396395493,16,0.9617121384362765,0.9562769223972255,0.9348450374428419,0.9322096799134063,0.9347953562979515,0.9439678268975404,0.012425682668084456
19,0.08736567497253418,0.010881607313015388,0.0009975910186767578,1.784161275279017e-07,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.5485530740882453,0.5440238239450836,0.5725822733696749,0.6136886735311932,0.5909546974764365,0.5739473402761055,0.02612020276740054,377,0.5524867374005304,0.5777088073516093,0.6000795246194968,0.6072919658044135,0.5830819634092824,0.5841297997170665,0.019154582527293063
20,0.1855034351348877,0.07364336750470393,0.000997638702392578,4.422005889652111e-07,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 3}",0.7416829450027186,0.713133454472037,0.7530082778114275,0.7289723399959619,0.7058984493767102,0.7285502065291705,0.017441867329752236,357,0.7382704938739421,0.7563321478274315,0.7304888555081843,0.7510614327685611,0.720705420510777,0.7393716700977792,0.013060277285498656
21,0.15219268798828126,0.038288076049735005,0.0009999275207519531,4.551235198589328e-06,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 4}",0.719067805143283,0.7025035332121945,0.7259943468604886,0.749293357561074,0.7715415019762845,0.7336638127715241,0.024165811245693416,356,0.7544777062018442,0.7406989330446885,0.7359473370297553,0.742008880249177,0.7348645250621699,0.741599476317527,0.006987612491534329
22,0.1769265651702881,0.07670150182345017,0.0009974002838134765,1.1680077279964343e-07,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.7817276516905974,0.7409246921057944,0.7411064001615183,0.6968806783767413,0.7450542211411776,0.7411501179593114,0.026922657149496296,329,0.7640946696981179,0.7509885352006892,0.7401267975877532,0.7493869977247121,0.7366274773388752,0.7482448955100296,0.009601200100752726
23,0.18570361137390137,0.08050538241656995,0.0009975433349609375,3.693564745147149e-07,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 6}",0.8308395593773283,0.7455481526347667,0.7877548960226127,0.7591459721380981,0.7671683389074693,0.7781111574870084,0.029722685442319815,284,0.8082701780977644,0.791411341094347,0.8055225430206101,0.7781351476728002,0.7658284236331445,0.7898335267037332,0.016134694860755486
24,0.24793643951416017,0.061059531304371056,0.0009973526000976562,2.78041453115716e-07,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 7}",0.7655919608514409,0.7522309711286089,0.7767211790833838,0.7265899454875832,0.757069017938583,0.755643261774601,0.016740235605656417,310,0.7452980927118857,0.7730787072831297,0.7738651174092647,0.7774150080629126,0.7703020096142691,0.7679917870162923,0.01157160967397103
25,0.24793686866760253,0.035712921128954085,0.0009973526000976562,9.536743164062499e-08,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 8}",0.8357532674144633,0.807853825964062,0.8454875832828589,0.8344538663436301,0.8470203709334143,0.834110283687214,0.014057579466206052,225,0.8398809523809524,0.852769003070534,0.8441958072853388,0.8357485254810133,0.842952226263197,0.8431093028962071,0.005641245669522021
26,0.20106215476989747,0.05625755996398505,0.0009976863861083985,3.2340669551493016e-07,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 9}",0.8027921541776587,0.7947607510599636,0.8187966888754291,0.8388047647890167,0.8382081686429512,0.8186615067467476,0.0179483779442939,248,0.8023114816218265,0.831019019638163,0.8351565088692041,0.8335328812211446,0.8450458897234259,0.8294131562147526,0.014362591366953142
