mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.2736762523651123,0.004483243949413368,0.002785015106201172,0.000752428387526613,balanced,entropy,7,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 7}",0.6837448858144595,0.6837352220136451,0.6979343314803227,0.6894756252021534,0.6823959195344046,0.6874572530159254,0.005780879091437009,8,0.6933109740511133,0.6949668021097609,0.6903209839303249,0.699393875080621,0.6939430224118432,0.6943871315167327,0.0029425296291885495
0.34068970680236815,0.03252139774509855,0.002199125289916992,0.0004107048961568316,balanced,entropy,8,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 8}",0.6838786114095383,0.6835319349602343,0.6969821318992905,0.689673622257892,0.6838672946012853,0.6875867194971819,0.005227894119310907,7,0.6935945279977949,0.6952008688522207,0.6913840354120485,0.6999943674073276,0.6948110750155885,0.694996974936996,0.0028309098339641264
0.39240255355834963,0.007780267814360936,0.004747724533081055,0.004044167675961568,balanced,entropy,9,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 9}",0.6813742155898358,0.6818414028469256,0.6967198991575301,0.6878924044701992,0.6826510873122614,0.686095748672362,0.005802770766706343,12,0.6945143224506318,0.6966345266656179,0.697354835591832,0.701397366406263,0.6960977730221358,0.6971997648272961,0.002297363133429349
0.48053536415100095,0.008995060986183087,0.002587747573852539,0.00048312987915802953,balanced,entropy,10,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 10}",0.6803629629965413,0.6773154319812099,0.6909900759643665,0.6881009815212824,0.6818937785960628,0.6837325824279094,0.005053140382780852,16,0.6952486320561406,0.697946273569121,0.6999107603321426,0.7037561504030421,0.6968748705139252,0.6987473373748744,0.0029267912533085835
0.5884337902069092,0.014084814315772295,0.00299835205078125,0.0006317609912519432,balanced,entropy,11,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 11}",0.6815720337723865,0.6753573771284683,0.7012458700232458,0.6826439710652242,0.6779076645643061,0.6837455359927764,0.009128363318285534,15,0.6956150978949293,0.6985411915659253,0.7157688077221664,0.7047948181281177,0.6981816250869168,0.7025803080796111,0.007252828479631404
0.6857734203338623,0.021963788137784674,0.0025937557220458984,0.0004890071187943769,balanced,entropy,12,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 12}",0.6783990099772894,0.6790543297875234,0.6895670665904907,0.6804826291590718,0.6782389792482032,0.6811484096204627,0.004283130023090758,20,0.6968441229972172,0.6982242263495393,0.7027822567063636,0.7053242534952663,0.7005757950555177,0.7007501309207809,0.0030567831892604255
0.8120349884033203,0.03661165657598794,0.002792501449584961,0.00039858842298215317,balanced,entropy,13,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 13}",0.6799451649508994,0.6780378945204693,0.6875341960563822,0.6784603386203082,0.6764815489995255,0.6800919729468482,0.003881292466897623,24,0.6977002965489882,0.6987028077663516,0.7032566573757493,0.7067593048911391,0.6998294514903759,0.7012497036145208,0.003331235647666957
0.9279322147369384,0.039937261624740816,0.0023987293243408203,0.00048395196645313886,balanced,entropy,14,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 14}",0.6805441599186869,0.6779683688367748,0.6960352223159307,0.6818255328539083,0.675335311135754,0.682341936047577,0.007200223448831253,18,0.7001176466994045,0.6992057729398121,0.721728451368798,0.7070191489727227,0.7002293706092018,0.7056600781179878,0.00850774797375021
1.0825140476226807,0.05657752679201004,0.0023799896240234374,0.00048713242996327867,balanced,entropy,15,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 15}",0.6779060385039053,0.6769519335697206,0.6948154999954657,0.6761062896560898,0.6747117637892718,0.6800984381976705,0.007433000514397986,23,0.7025212175705056,0.7006366435882584,0.7213710801339684,0.7086039750546532,0.7004433650422295,0.706715256277923,0.007902360964922327
1.2103550434112549,0.061720991248494346,0.0028042316436767576,0.0004041859591801074,balanced,entropy,16,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 16}",0.6770340519258249,0.6760367639723952,0.6931997835635237,0.6717246601554353,0.6725962917969611,0.6781184951895002,0.007801597653801829,26,0.7019151576229872,0.7142160182904784,0.7217493472325837,0.7100348457030994,0.7235184053789127,0.7142867548456122,0.007900048222110425
1.3095082759857177,0.05852694192951429,0.002791881561279297,0.000398043370152491,balanced,entropy,17,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 17}",0.6729779607123773,0.6742819961730645,0.6905139761738504,0.6726126240504454,0.6705918883877986,0.6761957885191875,0.007256251011070173,30,0.7042087619712804,0.7145768695448231,0.7295153572080203,0.7174588138509375,0.7025098368484904,0.7136539278847104,0.009801181998698904
1.44854416847229,0.051686088101631944,0.003185558319091797,0.00040187968650818814,balanced,entropy,18,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 18}",0.6724485987521968,0.6712863460625792,0.6881387672189425,0.6701731794095153,0.6660007594519238,0.6736097988390024,0.007583321080727104,35,0.7049916691264649,0.703546451670536,0.7246542817128706,0.7110484368169625,0.7027800101334462,0.709404169892056,0.008160049540834251
1.5686199188232421,0.051529516079881404,0.002593851089477539,0.0004897666062841819,balanced,entropy,19,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 19}",0.6712339875562165,0.6694832125702436,0.6850138900224597,0.6724418326970221,0.6628933605445059,0.672213604204215,0.007199487996367545,43,0.7042609893768214,0.7198781990020342,0.737215884553801,0.7127071070234022,0.7046204441210202,0.7157365248154158,0.012189740732307526
1.684910488128662,0.051945793912745335,0.0023836135864257813,0.0004886557913936009,balanced,entropy,20,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 20}",0.663684409610312,0.671837261534462,0.6842596874971659,0.6756037398772117,0.664790729643688,0.6720351195358999,0.007542325852827629,44,0.7059874858317513,0.7174156206675428,0.7388369359067485,0.7124423893398278,0.704591020476841,0.7158546904445423,0.012381404576924134
1.7696773529052734,0.05400534009907442,0.0025990486145019533,0.000493039900279914,balanced,entropy,21,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 21}",0.6663700023521603,0.6721848899529341,0.6832054665324518,0.6723670170156553,0.6654533590114821,0.6719161851664093,0.00632849583660104,45,0.7064208323553982,0.7195041126508455,0.7469380276707531,0.7136872600311995,0.7070025785754559,0.7187105622567305,0.014904814216256178
1.8442782402038573,0.07611425954362734,0.0023870468139648438,0.000494325838138662,balanced,entropy,22,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 22}",0.663400337159749,0.6672576349780691,0.6850781257084818,0.6719657329065062,0.6679557430147821,0.6711313249449404,0.0074843544234090564,49,0.7063360386074307,0.7222188664266311,0.7412814055424051,0.7142731236785865,0.7063244572479014,0.7180867783005909,0.01300800466349056
1.916288185119629,0.06706237009316807,0.0029829978942871095,0.0006405889836816754,balanced,entropy,23,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 23}",0.675064558486438,0.6669954022363087,0.6853456484479148,0.6725007783853717,0.666344429097397,0.6732505266694105,0.006884131308797505,38,0.7055225808215362,0.7223017649005576,0.7430111327084027,0.722020324227277,0.7053186377580069,0.7196348880831561,0.013880659854307708
